email_id,email_type,campaign_id,word_count,total_links,total_images,email_status,customer_id
EMA00082361777790,soft,17,795,5,0,0,28756
EMA00082361818360,aggressive,22,565,2,0,0,26005
EMA00082361897460,soft,16,605,21,13,0,27445
EMA00082361925790,soft,7,605,14,0,0,22056
EMA00082362157660,soft,9,806,18,8,0,22395
EMA00082362167940,soft,10,593,6,0,0,12250
EMA00082362432990,soft,17,560,4,0,0,11919
EMA00082362785120,aggressive,6,934,6,3,0,19117
EMA00082362973330,aggressive,17,760,6,0,0,37591
EMA00082362974560,soft,3,504,8,0,0,29679
EMA00082363035030,soft,18,1061,21,6,0,20232
EMA00082363056160,aggressive,17,593,16,5,0,13963
EMA00082363126070,soft,22,751,6,0,0,15798
EMA00082363193170,aggressive,16,366,6,0,0,28509
EMA00082363401160,aggressive,8,605,7,0,0,32981
EMA00082363432960,soft,11,704,12,7,0,11563
EMA00082363502200,soft,19,623,1,0,0,11441
EMA00082363672390,soft,17,190,9,7,0,38798
EMA00082363716050,soft,13,484,5,0,0,29908
EMA00082363725420,soft,22,673,11,2,0,21933
EMA00082363762310,soft,22,605,21,20,0,10030
EMA00082363818480,soft,5,424,14,11,0,22059
EMA00082363875080,soft,12,806,14,11,0,30066
EMA00082364073530,soft,5,653,14,7,0,22866
EMA00082364173260,soft,3,577,6,0,0,27518
EMA00082364208140,aggressive,22,733,11,0,0,35992
EMA00082364344980,soft,18,988,5,0,0,21321
EMA00082364430580,soft,22,116,11,9,0,26933
EMA00082364556140,soft,4,40,5,0,0,10982
EMA00082364595160,aggressive,5,684,8,0,0,35889
EMA00082364676300,soft,13,770,8,0,1,15577
EMA00082364797590,soft,9,649,6,2,0,12557
EMA00082364866340,soft,15,578,4,0,1,12173
EMA00082364905770,soft,20,827,6,0,0,20742
EMA00082364929790,soft,1,1082,10,0,0,36359
EMA00082365008270,aggressive,11,275,1,0,1,28376
EMA00082365019550,aggressive,16,1229,1,0,1,30916
EMA00082365037940,aggressive,3,684,6,0,0,10213
EMA00082365131030,aggressive,14,737,11,0,0,37723
EMA00082365187770,soft,10,873,11,5,1,29612
EMA00082365227100,soft,11,504,18,10,2,12167
EMA00082365319330,soft,14,730,19,9,0,16427
EMA00082365374480,aggressive,6,593,11,10,0,14993
EMA00082365394790,soft,20,934,11,0,0,39332
EMA00082365488510,aggressive,15,892,2,0,0,17661
EMA00082365510100,soft,2,778,4,0,0,26899
EMA00082365544850,soft,3,880,24,14,0,12552
EMA00082365572540,soft,7,954,28,10,0,16414
EMA00082365646460,soft,8,610,8,5,0,30411
EMA00082365662310,soft,15,1103,16,9,0,24352
EMA00082365711520,aggressive,15,812,11,0,0,18812
EMA00082365782960,aggressive,6,1140,11,0,0,34096
EMA00082366005330,soft,19,827,9,4,0,38020
EMA00082366019270,soft,1,1241,18,1,0,23181
EMA00082366066160,aggressive,5,827,2,0,0,10109
EMA00082366131650,aggressive,8,649,9,0,0,26991
EMA00082366154810,soft,2,737,9,8,0,15929
EMA00082366220180,soft,15,520,6,4,0,32884
EMA00082366254490,soft,4,1122,3,0,0,17801
EMA00082366279660,soft,7,733,11,0,0,10088
EMA00082366478270,soft,5,678,18,15,0,33425
EMA00082366530750,soft,8,730,7,5,0,30846
EMA00082366587150,aggressive,11,673,9,0,0,30342
EMA00082366690430,soft,3,684,6,0,0,39899
EMA00082366832110,soft,2,827,11,2,0,17801
EMA00082366861450,soft,2,366,6,4,1,30071
EMA00082366861990,soft,3,1014,24,18,0,35507
EMA00082367013090,soft,20,116,11,1,1,29676
EMA00082367141810,soft,7,1173,21,12,0,21301
EMA00082367173690,soft,12,771,16,14,0,13296
EMA00082367216760,soft,17,892,11,0,0,36120
EMA00082367220030,soft,21,610,6,0,0,30425
EMA00082367236310,soft,16,440,11,0,0,30133
EMA00082367252820,soft,16,194,11,0,1,27522
EMA00082367439990,soft,19,636,18,0,0,38319
EMA00082367503790,soft,6,662,8,0,0,10756
EMA00082367612890,aggressive,15,962,11,9,0,36511
EMA00082367977470,soft,7,1316,3,0,0,12420
EMA00082368085390,soft,21,275,3,0,1,16039
EMA00082368098900,soft,2,880,16,13,0,27026
EMA00082368318970,soft,14,550,11,10,0,25445
EMA00082368416100,soft,1,694,21,13,1,30278
EMA00082368554890,soft,14,608,14,3,0,23486
EMA00082368623470,aggressive,11,741,9,0,0,12219
EMA00082368715230,aggressive,15,1060,6,0,0,36190
EMA00082368864740,aggressive,3,630,16,15,0,32381
EMA00082368940650,soft,14,771,5,0,0,28019
EMA00082369036930,soft,12,152,0,0,0,33893
EMA00082369189960,aggressive,15,1061,11,4,0,12204
EMA00082369250810,soft,8,50,5,0,1,12578
EMA00082369476290,aggressive,20,578,4,2,0,38325
EMA00082369505870,soft,13,1103,7,5,0,30066
EMA00082369655320,aggressive,14,873,4,0,0,17156
EMA00082369679400,aggressive,15,577,4,0,0,14282
EMA00082369757680,soft,1,796,4,0,0,27614
EMA00082369802110,soft,4,841,31,27,1,21106
EMA00082369816920,soft,1,892,14,4,0,25707
EMA00082369824390,soft,9,51,16,14,1,17946
EMA00082370141200,soft,10,251,11,0,0,34236
EMA00082370204340,aggressive,18,366,1,0,1,12867
EMA00082370218720,aggressive,7,366,6,0,0,14742
EMA00082370382250,aggressive,21,593,4,0,0,36341
EMA00082370401950,soft,10,1038,11,5,0,12468
EMA00082370459190,soft,6,504,7,0,0,17297
EMA00082370514120,soft,2,518,8,0,0,33672
EMA00082370855260,soft,16,339,19,8,1,35883
EMA00082370936890,soft,1,796,11,0,0,14708
EMA00082371207730,soft,3,311,4,0,0,15391
EMA00082371213720,aggressive,20,684,4,0,0,26110
EMA00082371918840,soft,7,840,0,8,2,35869
EMA00082371941520,soft,12,605,11,0,1,20087
EMA00082372124070,aggressive,1,1173,2,0,0,10874
EMA00082372127940,soft,1,778,14,0,0,25559
EMA00082372148360,soft,9,194,4,0,1,28711
EMA00082372150430,soft,18,1102,8,4,1,19408
EMA00082372152670,soft,10,684,11,0,0,34341
EMA00082372200600,soft,3,892,5,0,0,36843
EMA00082372248490,soft,15,694,11,4,0,28882
EMA00082372392610,soft,4,366,11,0,2,20195
EMA00082372612520,soft,11,962,2,0,0,25279
EMA00082372621260,soft,20,661,16,5,0,25028
EMA00082372768430,aggressive,19,1252,11,0,0,12535
EMA00082372865020,soft,2,812,31,21,0,23479
EMA00082373109100,soft,6,275,21,16,0,13251
EMA00082373176700,soft,16,1280,11,0,0,25466
EMA00082373177240,soft,4,922,6,0,0,37594
EMA00082373221920,soft,11,1189,11,10,0,18065
EMA00082373233310,soft,18,806,6,1,0,26981
EMA00082373263230,soft,11,653,5,3,1,12518
EMA00082373415430,aggressive,9,484,4,0,1,15734
EMA00082373484820,soft,13,962,9,1,0,16851
EMA00082373609270,aggressive,19,934,7,0,1,31911
EMA00082373698570,soft,17,912,6,4,0,37262
EMA00082373733150,soft,5,806,8,0,0,37417
EMA00082374038490,soft,1,282,14,0,2,17009
EMA00082374044540,aggressive,1,636,0,0,0,12690
EMA00082374331310,soft,7,636,11,1,0,11859
EMA00082374429020,soft,16,653,8,7,0,22268
EMA00082374444790,aggressive,1,796,5,0,0,37965
EMA00082374468540,soft,16,366,11,4,0,18118
EMA00082374522840,soft,4,636,21,20,0,38861
EMA00082374529950,aggressive,6,1014,2,0,0,12690
EMA00082374617270,soft,5,904,8,0,1,28319
EMA00082374772920,soft,15,462,16,9,0,38634
EMA00082374830670,aggressive,15,778,6,0,0,11384
EMA00082375041800,soft,9,389,4,0,1,10483
EMA00082375077420,soft,21,1103,21,8,0,12899
EMA00082375139170,soft,5,673,16,2,0,13508
EMA00082375142920,soft,6,933,16,3,0,32967
EMA00082375213170,aggressive,19,912,0,4,0,37739
EMA00082375466760,aggressive,4,1157,21,4,0,12048
EMA00082375471220,soft,14,577,9,3,0,19401
EMA00082375640540,soft,20,560,4,0,0,22354
EMA00082375759140,aggressive,20,806,6,0,1,31745
EMA00082375799630,soft,22,760,16,0,0,33040
EMA00082375916260,aggressive,7,694,8,0,0,19894
EMA00082376217200,soft,21,796,8,5,0,21149
EMA00082376235620,aggressive,8,1189,14,4,0,33893
EMA00082376307380,soft,13,275,11,0,1,18986
EMA00082376310590,aggressive,21,880,6,0,0,27734
EMA00082376350220,aggressive,2,655,14,0,0,25543
EMA00082376468220,aggressive,15,542,4,0,0,29156
EMA00082376618610,soft,7,1103,4,0,0,31733
EMA00082376636030,soft,11,704,4,0,0,14616
EMA00082376686900,soft,6,700,21,13,0,10030
EMA00082376695380,soft,14,577,31,13,0,21277
EMA00082376810010,aggressive,7,751,14,3,0,33268
EMA00082376819570,soft,18,630,9,0,0,37154
EMA00082376863060,soft,8,550,8,1,1,25475
EMA00082376939610,soft,8,931,9,7,0,29230
EMA00082376952240,soft,12,812,21,7,0,38419
EMA00082377187600,aggressive,9,1203,4,0,0,33403
EMA00082377205730,soft,14,593,10,2,0,30086
EMA00082377233740,soft,9,880,11,0,0,25399
EMA00082377264150,soft,11,593,4,0,0,18477
EMA00082377313240,aggressive,17,631,4,0,0,16297
EMA00082377378230,aggressive,9,40,6,0,1,11354
EMA00082377381810,aggressive,21,684,4,0,1,38088
EMA00082377400350,soft,1,521,9,0,0,28590
EMA00082377469100,soft,8,490,9,0,0,12581
EMA00082377785720,aggressive,9,934,4,0,0,38514
EMA00082378004900,soft,13,636,11,2,0,32304
EMA00082378063710,soft,13,778,9,5,0,13630
EMA00082378067060,soft,10,542,31,21,1,10441
EMA00082378072130,soft,10,840,6,1,1,18741
EMA00082378083340,soft,11,796,11,0,1,17277
EMA00082378130330,aggressive,20,440,2,0,0,23520
EMA00082378196520,soft,13,220,11,8,0,33497
EMA00082378467650,soft,22,1122,26,16,0,38746
EMA00082378588230,soft,7,722,9,0,0,34964
EMA00082378990270,aggressive,17,704,16,5,0,32521
EMA00082379019240,aggressive,19,462,7,6,0,37863
EMA00082379118660,soft,14,673,29,25,0,32143
EMA00082379205960,aggressive,13,593,9,7,0,39905
EMA00082379546780,soft,10,458,31,24,0,32981
EMA00082379593970,aggressive,21,880,4,0,0,12867
EMA00082379761850,soft,5,504,12,0,0,10572
EMA00082380001170,soft,22,67,11,4,0,34755
EMA00082380044430,soft,4,593,5,0,1,13963
EMA00082380185540,soft,17,700,12,4,0,26582
EMA00082380194340,aggressive,17,704,8,0,1,36655
EMA00082380214730,soft,17,946,31,30,0,38829
EMA00082380324890,soft,16,678,9,1,0,17803
EMA00082380396150,aggressive,11,827,6,0,0,37456
EMA00082380515150,soft,12,389,16,10,0,10065
EMA00082380565460,soft,14,904,18,6,0,17419
EMA00082380576810,soft,2,1203,0,10,0,39676
EMA00082380597280,soft,9,190,9,0,0,18743
EMA00082380621260,aggressive,9,771,11,2,0,20842
EMA00082380661740,soft,1,812,11,6,0,33119
EMA00082380686730,soft,1,520,4,0,0,25343
EMA00082380907810,soft,19,504,4,0,0,19694
EMA00082380955560,soft,12,1103,16,0,0,14664
EMA00082381099520,aggressive,11,1140,9,0,0,33573
EMA00082381162120,soft,21,730,11,0,0,39171
EMA00082381375770,soft,10,470,11,7,0,21144
EMA00082381397920,aggressive,16,504,8,0,0,31900
EMA00082381471740,soft,6,490,4,0,1,28053
EMA00082381574650,aggressive,21,1203,9,0,0,17586
EMA00082381635530,aggressive,9,132,9,0,1,20445
EMA00082381687970,aggressive,22,751,3,1,0,14442
EMA00082381782950,soft,12,678,12,9,0,34779
EMA00082381803390,soft,16,733,14,0,0,30080
EMA00082381830160,soft,6,840,5,0,0,11613
EMA00082381851610,aggressive,9,1082,0,15,1,13136
EMA00082381947460,soft,4,190,21,13,0,18189
EMA00082381961270,soft,2,1241,9,7,0,11640
EMA00082382242100,soft,5,1157,6,0,0,12718
EMA00082382358920,soft,16,440,4,0,1,15408
EMA00082382376840,aggressive,16,812,31,23,0,13265
EMA00082382408430,soft,5,542,11,9,0,15949
EMA00082382533970,soft,18,1038,4,0,0,21537
EMA00082382618390,soft,7,251,14,3,2,15070
EMA00082382734770,soft,14,352,6,0,1,29908
EMA00082382900490,soft,9,593,16,7,0,27921
EMA00082382954630,soft,5,339,8,0,1,18699
EMA00082383046670,soft,4,1103,4,0,0,17526
EMA00082383052720,soft,12,678,11,2,0,32726
EMA00082383122060,soft,2,954,6,0,0,13515
EMA00082383136700,soft,2,389,2,0,0,39264
EMA00082383227770,soft,13,812,21,15,0,21160
EMA00082383235550,aggressive,20,737,6,0,0,11421
EMA00082383254300,soft,16,1061,6,5,0,14454
EMA00082383300000,soft,8,282,11,2,1,21821
EMA00082383379430,aggressive,6,631,0,3,0,12521
EMA00082383408430,soft,22,1296,3,0,0,24451
EMA00082383441360,soft,3,1157,14,13,0,28312
EMA00082383592550,soft,16,636,21,12,1,12180
EMA00082383602150,soft,19,655,9,0,0,20974
EMA00082383883550,aggressive,5,389,8,0,0,20232
EMA00082384062250,soft,4,962,7,0,0,14162
EMA00082384100250,soft,15,840,6,5,0,32191
EMA00082384156640,soft,16,1014,11,0,0,28590
EMA00082384173400,soft,8,741,14,11,1,39905
EMA00082384390360,soft,6,1157,9,4,0,11663
EMA00082384535950,soft,17,700,16,7,0,38204
EMA00082384556280,soft,9,79,14,0,1,22858
EMA00082384649140,soft,3,605,11,0,1,15090
EMA00082384727350,soft,21,880,21,13,1,26974
EMA00082384853320,soft,21,922,0,0,0,14739
EMA00082385057820,aggressive,11,1216,16,11,0,24332
EMA00082385109780,soft,17,424,8,0,0,20797
EMA00082385256620,soft,16,733,6,3,1,17138
EMA00082385327530,soft,21,912,9,0,0,37713
EMA00082385343860,soft,12,504,4,0,0,37964
EMA00082385407430,soft,19,392,0,18,0,36180
EMA00082385410100,soft,5,892,21,3,0,38435
EMA00082385415670,soft,5,694,8,0,1,32819
EMA00082385430430,aggressive,5,389,4,0,1,29746
EMA00082385449960,soft,11,392,18,11,0,13125
EMA00082385477900,aggressive,2,962,8,0,0,22547
EMA00082385508770,soft,17,352,11,0,0,17707
EMA00082385544940,soft,12,392,21,6,0,19577
EMA00082385568790,soft,21,827,6,0,0,15866
EMA00082385628710,aggressive,22,873,3,0,0,38033
EMA00082385739670,soft,14,275,4,0,0,34322
EMA00082386045510,soft,2,67,11,10,0,28551
EMA00082386117660,soft,19,700,11,9,0,14973
EMA00082386393080,soft,16,1103,7,3,0,28969
EMA00082386417750,soft,19,470,7,0,0,37051
EMA00082386420940,aggressive,11,1189,19,18,0,38783
EMA00082386488690,soft,20,704,16,3,0,33315
EMA00082386681180,aggressive,3,796,11,0,0,26752
EMA00082386845790,aggressive,11,458,14,7,0,15469
EMA00082386867000,soft,22,673,11,2,1,34765
EMA00082386965920,soft,16,873,11,0,0,19038
EMA00082386997240,soft,14,577,21,8,0,23444
EMA00082387005660,aggressive,2,1157,6,5,0,39318
EMA00082387045660,soft,9,220,6,0,0,28762
EMA00082387053340,soft,13,1189,6,0,0,20486
EMA00082387094290,soft,14,1189,18,14,0,29351
EMA00082387175320,soft,19,440,5,3,0,16842
EMA00082387229280,soft,14,673,14,7,0,27304
EMA00082387257090,soft,17,649,11,0,0,11245
EMA00082387284030,aggressive,3,713,10,0,0,28153
EMA00082387289690,soft,19,868,0,3,0,35029
EMA00082387453520,soft,1,490,11,10,0,34322
EMA00082387528820,aggressive,12,578,6,0,0,20586
EMA00082387740230,aggressive,15,892,11,0,0,21823
EMA00082387904940,soft,3,653,14,0,1,23792
EMA00082387952260,soft,10,912,11,6,0,31871
EMA00082387960170,soft,17,1082,5,0,0,27041
EMA00082388035290,aggressive,21,982,6,0,0,12559
EMA00082388179260,soft,12,419,5,0,0,35273
EMA00082388505000,soft,5,1203,6,0,0,38435
EMA00082388676200,soft,7,694,26,20,2,22116
EMA00082388680100,aggressive,8,684,4,0,0,25364
EMA00082388990860,soft,21,649,6,4,0,26145
EMA00082389048210,soft,12,1216,29,13,0,34645
EMA00082389130680,soft,19,366,8,0,0,33671
EMA00082389133990,soft,11,662,0,0,0,23425
EMA00082389186920,aggressive,16,840,8,1,0,17726
EMA00082389335760,soft,2,623,4,2,0,11457
EMA00082389371960,soft,14,560,9,0,1,19823
EMA00082389372230,soft,16,484,14,10,0,38565
EMA00082389462220,aggressive,11,1203,7,0,0,16149
EMA00082389596350,aggressive,2,904,11,0,0,16343
EMA00082389682090,soft,3,565,5,0,0,12088
EMA00082390046860,aggressive,8,1014,7,0,2,37372
EMA00082390064320,aggressive,10,1203,11,0,0,21811
EMA00082390144530,soft,18,868,10,7,1,34577
EMA00082390145170,soft,10,988,8,6,2,30411
EMA00082390202280,soft,12,440,4,0,0,28362
EMA00082390208970,soft,8,982,4,0,0,10939
EMA00082390282710,soft,17,630,9,0,0,27339
EMA00082390343100,aggressive,6,1103,14,4,1,31728
EMA00082390371270,soft,21,768,16,13,0,39805
EMA00082390389470,soft,18,578,6,0,1,10946
EMA00082390412580,aggressive,11,40,1,0,1,15843
EMA00082390440800,soft,19,550,11,8,1,25010
EMA00082390456770,soft,12,694,21,17,0,37554
EMA00082390469420,aggressive,21,254,9,3,0,20463
EMA00082390482850,soft,15,593,16,8,1,26669
EMA00082390509230,soft,19,623,16,3,1,38672
EMA00082390713420,soft,5,806,14,0,0,34187
EMA00082390718420,aggressive,3,1189,4,0,0,10776
EMA00082390739990,soft,12,623,14,8,0,29474
EMA00082390747940,soft,8,841,8,0,0,39684
EMA00082390865750,aggressive,21,778,21,14,0,14118
EMA00082390870580,soft,13,636,14,12,0,16748
EMA00082390958890,soft,11,962,6,1,0,16449
EMA00082390978430,soft,9,636,3,0,0,26417
EMA00082391101950,soft,7,504,8,1,0,14372
EMA00082391384250,aggressive,2,722,16,14,0,39318
EMA00082391531600,soft,18,593,8,2,0,30066
EMA00082391603110,soft,6,733,36,23,0,10678
EMA00082391791130,soft,17,661,9,0,2,36113
EMA00082391834420,soft,1,366,6,0,0,17480
EMA00082391921580,soft,13,1122,6,0,0,21127
EMA00082392131850,aggressive,1,868,19,12,0,12481
EMA00082392395250,soft,5,521,14,9,0,17789
EMA00082392566550,soft,13,855,6,0,0,21675
EMA00082392626190,aggressive,15,694,14,0,1,27070
EMA00082392632090,soft,9,389,16,10,0,32521
EMA00082392779750,aggressive,20,542,11,10,0,20824
EMA00082392979020,soft,16,795,21,10,0,34901
EMA00082393051850,soft,12,771,11,0,0,12988
EMA00082393096030,soft,17,744,8,0,1,35612
EMA00082393152500,soft,3,565,11,0,0,37526
EMA00082393157080,aggressive,1,1038,16,15,0,39565
EMA00082393302390,soft,9,490,6,1,0,18713
EMA00082393495820,soft,6,873,6,4,1,21149
EMA00082393525020,soft,14,314,8,0,0,38493
EMA00082393710870,soft,7,678,4,0,0,28868
EMA00082393906340,soft,8,366,4,0,1,13242
EMA00082394362150,soft,22,673,4,0,0,11119
EMA00082394375180,soft,10,855,9,0,1,19400
EMA00082394455060,soft,15,713,9,0,0,37129
EMA00082394557870,soft,4,132,11,0,0,39460
EMA00082394681620,soft,4,1103,11,0,0,36557
EMA00082394725110,soft,5,50,6,0,0,17801
EMA00082394799840,soft,1,194,4,0,0,22441
EMA00082394816060,soft,22,116,4,0,1,22556
EMA00082394850940,aggressive,20,733,6,3,0,34889
EMA00082394884610,soft,15,842,16,1,0,38131
EMA00082394924340,aggressive,21,1157,11,3,1,31608
EMA00082394981440,soft,2,700,26,21,0,19881
EMA00082395043900,aggressive,15,419,4,0,0,28992
EMA00082395050140,soft,21,605,8,0,0,24060
EMA00082395055080,aggressive,18,524,6,3,0,15646
EMA00082395399640,soft,5,311,4,1,0,21046
EMA00082395417000,soft,15,1203,16,3,0,19271
EMA00082395475520,aggressive,16,145,6,0,0,16280
EMA00082395542360,soft,21,700,4,0,0,25882
EMA00082395568470,soft,17,741,11,5,0,30743
EMA00082395714200,soft,5,542,3,0,0,36499
EMA00082395725190,aggressive,15,904,1,0,1,26204
EMA00082395753450,aggressive,2,782,9,0,0,30100
EMA00082395763680,soft,6,339,9,7,0,39977
EMA00082395765880,soft,18,778,9,0,0,35992
EMA00082395810120,aggressive,12,868,8,0,2,25772
EMA00082396170320,soft,22,827,7,0,0,29961
EMA00082396419350,aggressive,22,419,16,12,0,36341
EMA00082396441270,aggressive,10,827,9,0,0,34852
EMA00082396441550,soft,1,484,16,0,0,33637
EMA00082396457750,aggressive,17,771,11,3,1,28102
EMA00082396503220,soft,19,462,31,30,0,15590
EMA00082396512240,aggressive,11,623,9,0,0,15099
EMA00082396544000,aggressive,19,1082,8,6,1,29451
EMA00082396569250,soft,16,519,9,0,1,13424
EMA00082396580570,aggressive,19,760,15,0,0,10460
EMA00082396686230,aggressive,7,721,6,0,0,14415
EMA00082396688580,soft,1,655,14,3,0,24231
EMA00082396694820,aggressive,13,366,0,0,0,29254
EMA00082396723710,soft,5,490,11,4,1,30210
EMA00082396785160,soft,12,490,6,0,0,15869
EMA00082396818910,soft,14,366,7,6,0,11470
EMA00082396904740,aggressive,4,484,6,0,0,20111
EMA00082397076390,soft,18,605,6,0,1,16637
EMA00082397208050,aggressive,17,840,8,5,0,14439
EMA00082397315720,soft,20,565,8,0,1,14412
EMA00082397320090,aggressive,11,741,4,0,0,20437
EMA00082397395810,aggressive,13,605,6,0,0,16231
EMA00082397589170,soft,7,630,8,0,0,21509
EMA00082397623030,soft,14,700,14,0,0,25984
EMA00082397684390,aggressive,19,988,11,0,0,29889
EMA00082397688220,soft,4,424,0,0,0,32561
EMA00082397693390,soft,18,51,11,7,0,18681
EMA00082397725330,soft,7,484,8,0,0,25741
EMA00082397827090,soft,9,827,11,0,1,25011
EMA00082397871500,soft,3,593,8,6,0,18846
EMA00082397873050,soft,9,770,4,0,0,39151
EMA00082397885160,soft,4,704,26,22,0,28969
EMA00082398008650,soft,14,988,4,0,0,12106
EMA00082398107560,aggressive,7,796,0,3,0,12841
EMA00082398439440,soft,22,578,11,1,0,21043
EMA00082398522640,soft,16,922,6,0,0,38781
EMA00082398606380,soft,8,1102,16,6,0,30492
EMA00082398727800,soft,8,954,3,0,0,10524
EMA00082398877060,soft,16,311,9,0,0,39198
EMA00082398997120,soft,5,796,4,0,1,29388
EMA00082399031900,aggressive,16,389,2,0,1,21816
EMA00082399052140,aggressive,19,577,3,0,0,22949
EMA00082399055220,aggressive,9,462,8,1,0,28261
EMA00082399176010,soft,12,1229,5,0,1,38829
EMA00082399186880,aggressive,5,1189,19,5,1,38769
EMA00082399217760,soft,9,1122,7,6,0,38351
EMA00082399253420,soft,16,1014,11,0,0,25837
EMA00082399258620,soft,20,934,21,5,0,20881
EMA00082399260880,soft,9,593,4,0,0,31883
EMA00082399345400,aggressive,19,623,6,4,1,39836
EMA00082399415480,aggressive,8,577,5,0,0,31129
EMA00082399731180,soft,16,352,2,0,0,36180
EMA00082400096100,soft,3,490,6,0,0,21158
EMA00082400151410,aggressive,13,577,8,0,0,15502
EMA00082400187430,soft,21,988,6,1,0,38864
EMA00082400536960,soft,6,842,6,0,0,11109
EMA00082400555210,soft,14,424,14,9,0,26179
EMA00082400690940,soft,14,1038,8,0,0,13555
EMA00082400783690,soft,5,484,8,1,0,17143
EMA00082401116160,soft,13,1122,11,0,0,32819
EMA00082401120260,soft,5,314,1,0,0,26343
EMA00082401172190,soft,3,1252,4,0,0,39502
EMA00082401215640,soft,19,314,9,3,0,33566
EMA00082401243720,soft,8,741,31,24,0,25619
EMA00082401264230,soft,10,366,6,0,0,22354
EMA00082401290040,soft,14,812,21,17,0,24992
EMA00082401304850,soft,19,704,16,13,0,20650
EMA00082401326240,soft,8,1189,0,19,0,13839
EMA00082401332800,soft,16,934,14,12,2,16622
EMA00082401369330,aggressive,6,733,4,0,0,36858
EMA00082401590140,soft,12,608,8,0,0,23963
EMA00082401669450,soft,21,721,11,0,0,39839
EMA00082401761040,soft,12,922,9,0,0,39318
EMA00082401797640,aggressive,5,631,11,0,0,13739
EMA00082401820270,soft,21,868,11,8,2,25848
EMA00082401834750,soft,18,684,9,6,1,10499
EMA00082401964430,soft,11,760,10,8,0,11775
EMA00082402161380,soft,21,653,16,7,2,30528
EMA00082402219940,soft,8,550,5,0,0,13246
EMA00082402489850,soft,18,490,4,0,0,10942
EMA00082402536460,soft,7,922,16,15,0,14645
EMA00082402914030,soft,15,1082,21,7,0,14694
EMA00082402948140,soft,10,560,4,0,0,10985
EMA00082402952870,soft,17,922,1,0,1,33957
EMA00082403139800,aggressive,10,655,6,0,0,29948
EMA00082403292730,aggressive,20,1122,2,0,0,38358
EMA00082403367750,soft,19,565,8,0,1,11193
EMA00082403389090,soft,3,282,8,7,1,37353
EMA00082403411730,soft,13,314,6,0,1,38329
EMA00082403437870,soft,11,855,11,7,0,30232
EMA00082403503960,soft,2,542,21,15,1,26441
